@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-46.708916,-42.030273,-41.162273,-38.75679,-40.473652,-40.402893,-40.327034,-38.89238,-43.222225,-42.987564,-41.895481,-39.055351,-38.965553,0.23148402676672794,0.00094513519262300462,3446.8641114982579,2331993.6505238619,6006.1734202787757,1182366.8394096501,116.85022122187065,7164.2353764196505,583.32113918175412,2894663.7499104412,0.059517760356174988,0.00019501237501455893,bach
-60.867256,-55.288452,-61.913094,-55.793842,-56.952431,-57.596478,-60.975193,-63.166302,-59.37508,-54.238338,-53.083988,-53.426109,-54.81736,0.21059951889990283,0.00094867633454541922,4795.1219512195121,3404244.4973230218,6714.1177379742549,896080.14641455701,137.94498990212492,15792.497718519518,519.62036539601024,8369624.0616334211,0.080057330986256295,0.00028414688556401837,bach
-58.666523,-57.181351,-55.861084,-53.53896,-53.345539,-52.601555,-54.343071,-50.312138,-49.708382,-53.972256,-49.424686,-48.502945,-49.407242,0.24442777556247874,0.00099569585777832341,4137.9790940766552,2567529.713848657,6636.5002086962832,741202.44106919668,41.567579528734385,2771.0474681736382,72.567423661545902,364945.50170747418,0.058468985917537748,0.00025659555977968461,bach
-62.603767,-52.016045,-47.397282,-47.099583,-46.834778,-51.404804,-51.541481,-53.406784,-52.015091,-51.4977,-47.971581,-47.436008,-48.590248,0.25274399903062422,0.0012803891461113054,3893.5540069686413,1319096.0798358603,6805.656983272539,1272878.1820445822,52.684557170771924,3309.5308659743487,57.247429358244752,202107.81287056641,0.049751757283197834,0.00018141906091574103,bach
-67.881119,-63.169167,-62.97797,-58.220974,-62.418659,-59.503521,-62.295818,-57.807392,-60.117798,-58.732891,-62.110222,-58.37413,-59.402634,0.38927167491930381,0.0054079074384919398,3910.801393728223,1142548.8351200088,7870.0974200489072,8904964.836373074,60.795273710026372,12158.263027011055,1286.5549509710443,32606084.93169567,0.02730972343205575,0.00017543430310333074,bach
-57.663494,-50.290676,-48.441582,-48.704788,-52.553448,-53.742367,-51.066746,-51.563065,-53.493828,-54.396141,-51.239536,-50.830452,-49.299679,0.26489500138956218,0.001185906527804704,3681.8815331010451,1564532.3483349318,6877.0599167218652,2149044.7858482734,42.563945386006395,2507.2762731141165,23.356774358956208,15841.438797050578,0.047616779181184669,0.00017003304187555792,bach
-52.829922,-48.636894,-49.744247,-53.415764,-53.69751,-49.72567,-47.951252,-52.310349,-50.181217,-51.696575,-52.382847,-50.109173,-50.319969,0.35146891054860668,0.0042301039105548024,3632.5783972125437,4274173.8396726931,6884.8007019491934,1325386.1470922527,105.10419395179468,26704.762800790402,3623.2096718940529,184362231.9323943,0.039140383033294618,0.00031675263095130011,bach
-72.754967,-73.939964,-69.292435,-69.222893,-75.132034,-79.031494,-77.566666,-70.409698,-65.118454,-65.718987,-66.202568,-73.266708,-70.4935,0.32450442264188967,0.0030811452540088938,3374.9128919860627,2855206.8739452949,7586.8618010942946,1477468.0067232747,197.61196020375931,45789.606267723844,159.36150241310375,2674226.2443849924,0.044583499685443284,0.00029615256966031343,bach
-53.871517,-49.142159,-51.046608,-51.538231,-51.104557,-50.358131,-50.007141,-51.319057,-51.592834,-51.376614,-50.031673,-50.757504,-51.786289,0.22927195894662789,0.0006968871143132392,5534.320557491289,1000416.1759885394,6640.4999975425253,1077856.9602744321,19.343110305322401,1245.0901622980089,2.0230122875121865,81.507093051643238,0.063797168384630273,0.00012515234614502937,bach
-73.604073,-73.233154,-77.078415,-75.158089,-72.750641,-70.700699,-70.136337,-70.633492,-73.93531,-80.639961,-77.039734,-75.460037,-73.968735,0.37102519895303077,0.0036810198555074529,3281.3588850174215,1151176.8990761088,7825.2794929058391,1210489.0580857745,136.62758964969353,62129.422181776856,12.536204739119544,4104.9261525637467,0.029922585777197058,8.784237470330303e-05,bach
-62.69416,-52.226322,-43.245609,-46.924831,-52.013332,-48.628666,-45.034908,-46.978584,-45.953632,-40.756966,-41.107979,-43.871548,-41.238762,0.36094953517811362,0.0038221853601661054,2629.4425087108016,1064594.811154682,6674.5222431674656,1369716.303899223,217.8547468846314,47464.841589125033,1466.6688802487761,22358179.863747578,0.0238068772986837,8.3683890137167146e-05,bach
-50.818291,-43.116905,-41.948589,-41.656452,-41.350243,-40.135002,-41.79747,-41.086613,-40.435913,-38.388615,-40.297035,-43.552567,-44.634232,0.36814909276923513,0.0033227270848170975,3463.4146341463415,1449253.8455001274,6632.0070066374492,1735677.5358966,262.19067900373727,56187.967179142339,2621.6199105437786,345824232.62337703,0.02747418517711963,6.8609508620968876e-05,bach
