@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-64.615494,-56.461472,-54.9328,-56.558842,-56.913979,-53.122208,-53.645504,-53.268169,-55.313328,-53.003864,-59.850849,-56.53701,-54.74094,0.36113560620292967,0.0038569410737340345,4072.2996515679442,1127481.8196166072,7223.0463623330434,1240440.7891009022,150.18907744931565,45290.01526906652,19.472570410287023,7071.7280493516619,0.032530911246612469,8.2256022965846001e-05,chopin
-80.537796,-72.346092,-72.764534,-75.527084,-72.741386,-70.059151,-70.783012,-72.345024,-71.783783,-74.186829,-71.213013,-71.074287,-69.002525,0.417197791270355,0.0061851008425439606,2517.9442508710799,673920.16413943574,7417.0389418002023,8334496.270065343,12.596897280858119,1224.0159732762945,0.6505486747555923,16.598365895448257,0.017842019938056522,4.1319750951321026e-05,chopin
-69.384178,-57.059303,-52.291489,-56.047787,-57.021774,-51.794075,-60.946793,-61.157272,-58.903034,-61.034012,-55.954319,-61.60355,-54.077023,0.38418176112551583,0.0045780850310469419,3222.8222996515678,713912.94054800807,6427.4059373336477,1771792.7117495995,41.474923656948349,3663.5019182295855,5.1506898678809261,502.84070698737838,0.026028056039488965,4.8342943009816927e-05,chopin
-71.22831,-64.940926,-59.043476,-60.67659,-62.535561,-62.809303,-56.829285,-57.409527,-53.418552,-54.483128,-60.683842,-55.657719,-58.510006,0.38492054241574925,0.0058453194025777332,3568.9895470383276,1132034.867486554,6270.7266765835211,1376905.8237711261,104.7462115669742,17350.015174775828,40.829981675768806,29373.226538984934,0.025928622846496323,5.5784614377637638e-05,chopin
-70.097176,-67.562126,-65.209785,-66.661674,-67.24337,-71.835052,-70.827652,-73.184334,-70.770248,-75.01136,-77.669968,-76.534775,-74.115402,0.40245291197826083,0.0063138636531227263,3165.8536585365855,1155088.3827653551,6726.6687728167044,1555704.5062914358,12.590691155853184,719.37957001643827,0.2714798735256701,3.67857006589667,0.023095722028648857,5.6551305812607016e-05,chopin
-79.400543,-66.440987,-63.46439,-63.239632,-65.91156,-72.952431,-69.966507,-68.902069,-64.804642,-64.408043,-66.416252,-67.08165,-70.138847,0.38666508109404329,0.005612807969953562,3228.9198606271775,1392142.7357379866,7672.696348750771,167346047.43500945,46.511978777408153,5803.0862475073454,6.5424999796266059,1196.2687130152481,0.025034858328493999,7.9858386669831333e-05,chopin
-66.602463,-56.052132,-51.443962,-58.826492,-55.420174,-53.482002,-54.570518,-53.572414,-59.97813,-54.254131,-51.969872,-57.5993,-51.43626,0.37781618235533987,0.0049998713886296965,3779.7909407665506,2170636.8900921526,7059.4203716873244,1850569.3187037674,113.9659884237777,38240.403004884589,29.116247822818018,43750.803916613397,0.030816728368176539,0.00012622525846389318,chopin
-73.975784,-59.268135,-60.008564,-69.319954,-63.853901,-68.300804,-68.015221,-63.075275,-61.814716,-63.700802,-64.608734,-70.225143,-61.431511,0.40882980342964492,0.0063449877688699823,3105.5749128919861,910021.18515462137,6254.5108328304959,2082571.833170834,17.664890077050185,1933.4678017501021,0.52425954651629025,15.62319648840281,0.022154698388501742,4.69423357687606e-05,chopin
-79.202591,-60.663689,-59.706619,-64.187401,-62.350586,-63.112797,-60.871384,-62.35284,-60.965656,-58.980019,-62.35828,-62.902634,-63.794094,0.42255521553272524,0.0073320909423919703,2659.5818815331008,1387721.7763964201,6879.9135932169174,1575255.2103123474,9.1341460305033522,1390.7466741025962,0.87780739955300602,49.505778524050839,0.01948550316976384,5.9247185557098458e-05,chopin
-65.411156,-59.977383,-60.343487,-59.762947,-57.55505,-62.68372,-59.338821,-68.94648,-64.514427,-65.640182,-63.997784,-64.962067,-62.407776,0.42709683591988123,0.0066025665807820585,2839.198606271777,1767061.0302419674,6912.7935942717404,1803951.2495520914,34.204071639422246,2588.0053426775844,4.322054826826796,336.96395185151255,0.022169443234610918,9.8472084266751822e-05,chopin
-66.193108,-55.21603,-57.760132,-55.017574,-57.996017,-57.00246,-52.932217,-54.92572,-58.959549,-55.784912,-57.247208,-54.53241,-57.508274,0.36526173891436903,0.0041336731812499283,4175.0871080139377,2764004.7833529892,6378.1108692389244,1620139.7393381591,65.891391121828875,5016.0874788175752,8.3517782105581535,1184.6395272381465,0.034839424845141312,0.00021089018790802734,chopin
-51.946743,-48.398464,-46.978168,-48.477837,-48.639278,-44.422134,-45.482761,-42.133018,-39.960403,-43.34021,-41.546421,-41.417252,-44.392483,0.35543379350267912,0.0042592795022800565,3241.6376306620209,1043536.34255607,6080.8618132871479,1543390.3486053646,566.38668516057896,329207.6995341953,522.31007048632705,5101727.3343048487,0.029579295513937284,4.4063581643569512e-05,chopin
-68.538849,-68.270302,-65.497337,-66.376434,-66.089607,-67.447418,-68.280342,-69.451546,-63.799778,-62.643459,-64.935677,-68.086624,-65.859024,0.41578844251948366,0.0066032320430717559,2575.0871080139373,853900.25373620819,7354.9907174577465,3398706.5643454962,13.737344833935509,1564.3674222570835,1.3609563743629021,143.42325394704886,0.019749398107820365,5.6970911482639309e-05,chopin
-56.515789,-52.986259,-62.186947,-60.164326,-54.477421,-52.101475,-54.758274,-52.950169,-58.252712,-56.221867,-59.583797,-55.045994,-61.068027,0.37382254406573279,0.0045084594124568866,3324.2160278745646,1408080.8313807317,6782.5630191887158,2011437.2604074478,219.70425545693919,86313.236593436115,584.18338687279231,11366597.098153993,0.028132032157375145,6.4769360177411905e-05,chopin
-62.053795,-61.555904,-68.904663,-61.22707,-60.170609,-58.906334,-61.097839,-61.146175,-60.008663,-59.01302,-58.834648,-62.270794,-65.616318,0.4007864876618184,0.0059779896071859989,2242.8571428571427,1639469.8855151881,14915.978851542841,2256024309.7907648,20.315039962561684,2723.1810390720771,1.119387653210743,44.701644954972046,0.025094215785907859,0.0010921908174206488,chopin
-79.425575,-70.509048,-71.045273,-72.192917,-68.244614,-67.597557,-72.854126,-76.3498,-70.630424,-74.382133,-72.866386,-71.191315,-72.415894,0.43664227800456029,0.006928811693640684,2226.1324041811845,506268.3169638947,11799.778470880063,4652533064.7964783,30.735181003455629,4083.9335790038936,17.304914816766637,8027.9821525010711,0.016412147938443668,2.7176146181977176e-05,chopin
-66.922607,-57.395897,-58.917454,-57.760593,-59.206352,-60.117146,-55.987244,-58.085243,-58.235954,-58.381428,-59.076336,-66.147774,-60.225212,0.3907751733890763,0.0050270047314118329,3012.5435540069689,478692.83346890344,6498.9996949896258,1626067.8205355145,28.083237800125552,1035.7048921232331,1.7498714641419848,54.560741843393785,0.022726344729965157,2.4067155637735201e-05,chopin
-58.868343,-54.000854,-57.176121,-51.745956,-54.49947,-54.138821,-52.863907,-52.319363,-50.75386,-55.170128,-54.500546,-54.587749,-50.740757,0.36507085380492355,0.0043127795309702054,3231.533101045296,935373.25935730012,6375.9559098855498,1872000.5900828468,73.360444887843741,7970.8582043491288,45.622780687309891,70889.604722626857,0.027003484320557491,4.7175093634877773e-05,chopin
-60.394333,-53.77177,-54.459587,-49.847397,-49.575352,-48.934814,-53.269478,-50.091839,-51.445389,-55.462749,-49.149033,-52.598652,-53.285576,0.38112409216717053,0.0054640385409210658,3035.7142857142858,1561781.9810851435,5630.5134466380241,1409176.6450460479,246.84840103705815,97231.790991307586,261.66936268573397,1878731.6341677934,0.023935800183894695,7.0181080550575092e-05,chopin
-64.698853,-54.998314,-59.423019,-55.85405,-61.620853,-62.395687,-57.321091,-59.419285,-60.822983,-56.973778,-55.821186,-54.579388,-55.250797,0.39462840027510082,0.0050075649486080445,2965.679442508711,555572.97041362582,6629.6112725482726,1610225.6617121696,72.749543590181986,14235.674004034232,12.844283439974912,9555.3799246936433,0.023970960970770422,3.1955370992707409e-05,chopin
-63.920372,-62.564556,-63.77739,-60.668068,-62.867146,-63.064663,-61.153648,-61.218796,-62.24548,-62.013405,-60.605423,-63.631443,-59.778461,0.39670442895652985,0.0057085488293782335,2504.7038327526134,587077.17709332285,7044.6096104449462,11142290.405790452,44.75699391684369,7143.5200942805222,12.788212067682192,6690.7940675010095,0.020290042465156793,0.00019255934378437881,chopin
-63.632603,-57.02924,-55.352684,-52.782211,-54.474556,-56.862408,-57.808208,-55.624245,-55.137722,-55.120041,-56.024296,-57.314762,-57.239372,0.36654094808262261,0.0039512555876991245,3728.3972125435539,1110474.0861246248,6772.50431485237,1376107.3618805276,149.80339723864682,38690.538190011655,39.535191650537335,49770.484141597299,0.03067268256387921,0.00010275989505357407,chopin
-72.211624,-64.499077,-69.667221,-64.321983,-65.141068,-66.21521,-69.434418,-71.267021,-63.963261,-66.962654,-65.022903,-66.377693,-64.848312,0.387425798872299,0.0054415544128748891,3618.8153310104531,1360151.209799798,9322.5577023484384,836733626.65619361,18.828571705107063,1840.6756344743958,0.66941756407324848,11.109273393516911,0.028031464745451026,7.0789004868643753e-05,chopin
-81.266266,-63.075871,-66.820648,-67.845612,-65.110222,-62.815491,-67.614006,-70.342445,-63.849747,-64.524918,-61.328117,-64.995537,-62.665977,0.42111618062852657,0.005470930207590814,2683.6236933797909,524209.16849786043,7044.5481731135669,1757346.3387874626,17.762234191856255,3697.9407390807569,0.85762047535959096,214.37631595536547,0.019268489280874952,2.7442780918697728e-05,chopin
-57.016201,-50.783909,-50.466843,-48.869026,-51.498371,-45.990269,-51.893375,-46.199875,-50.825657,-46.671696,-47.936916,-50.414043,-48.542629,0.39955415042781389,0.0061246006613935285,3338.6759581881533,598086.05179133755,6859.550318866749,1474498.7995782515,47.496139977665266,7016.2106960917554,5.0414512185710052,457.67825047420757,0.023959240708478512,3.2028658195300108e-05,chopin
-57.78648,-55.50808,-51.29594,-58.535042,-54.946289,-51.77256,-53.236118,-53.606674,-55.490597,-54.627953,-53.808464,-54.973675,-59.866104,0.39401543379822213,0.0051463239707710846,3061.1498257839721,742366.97058359091,6586.5246648194025,1651245.8802187096,33.722948306494338,4083.6218427164613,23.924553297087723,64817.891251700807,0.024424270470383275,3.8753483591746623e-05,chopin
-51.664078,-49.942696,-47.5177,-48.793312,-49.319622,-46.660603,-51.780403,-46.523647,-46.962193,-50.341152,-46.593376,-50.21965,-49.154465,0.34960984070311207,0.0038135025897226013,4053.3101045296166,3884335.733103516,6554.248317764288,1803591.5911494549,183.2020217405933,47542.251918927817,31.355038901792248,31095.090897306742,0.038533953977932633,0.0002607571386931065,chopin
-77.032883,-67.31324,-66.474892,-68.888786,-65.829742,-65.29525,-64.160042,-66.033211,-67.876549,-66.2351,-68.843155,-66.67791,-65.126129,0.30262505421447422,0.0013388472350648703,2455.0522648083625,1192160.8857701127,11060.330417067424,404422244.8679105,0.71551012633454181,0.93009203004728069,0.15778387347058059,0.16173736527574828,0.030235252129307007,0.0001466269833576276,chopin
-64.250023,-54.072891,-56.596333,-60.567684,-53.234356,-52.599014,-57.100777,-64.59507,-56.187721,-58.330101,-55.924236,-53.129074,-57.899593,0.41471423310823696,0.0058184640302594093,2684.320557491289,553708.85891536134,6356.7376840837323,1532439.2034905537,27.657571935464464,1245.4060783216421,2.5866907999241953,138.75694577116863,0.020090041860240031,2.9065941883969694e-05,chopin
-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,-87.570786,0.39664822143172263,0.011579832383345232,3299.3031358885019,9252804.3924288657,7682.40465112938,167538745.14534712,4.5565406181328534,161.93455597091835,0.070021389502821829,0.19308535927904433,0.027825793045876887,0.0013688012678030707,chopin
-57.865826,-62.226936,-54.2276,-50.838161,-54.745201,-54.375626,-53.95834,-62.063267,-58.885944,-54.030647,-56.400089,-60.972488,-56.303574,0.37880745158609014,0.0049273350363960872,3175.0871080139373,996896.7694156752,7125.4363657810682,1856817.6926513496,53.037011561089599,8035.1565430041455,4.0561061859236753,642.24418878936638,0.02576302688250097,5.671293314242193e-05,chopin
-68.256378,-62.940254,-65.348747,-61.892048,-67.465508,-61.679611,-65.930641,-63.849995,-61.543003,-61.497532,-60.775146,-68.199982,-63.074509,0.41183412256764201,0.0054667882485650854,2819.1637630662021,1424859.2310213787,7494.4873625326654,2338974.1718068477,3.3558478354455841,49.88181896488242,0.090058378770314265,0.086678813844779545,0.022547138138792101,7.4299416360940464e-05,chopin
-64.151337,-57.801479,-60.321781,-54.999668,-55.912296,-57.042503,-54.830326,-62.891758,-69.518684,-53.885433,-55.07695,-56.048916,-59.371426,0.37971488367643552,0.0054437429242090571,3685.5400696864112,1250879.7605895472,6698.042318558998,1536516.7303271075,42.542673598350454,4866.8861618090332,17.085928680963992,3171.0476612533112,0.028690445944638019,6.392901790258743e-05,chopin
-67.035034,-54.959518,-61.311504,-56.071621,-56.111809,-60.268295,-63.835373,-59.994953,-56.785175,-55.201763,-55.134285,-55.762791,-54.63401,0.36417510350960614,0.0042104313524375598,3754.0069686411148,1060044.9198120674,6623.9416153243565,1810701.1937414827,116.04589332834584,23881.038441397115,46.185980545074578,32517.349156537104,0.029903682128339139,4.848774868563531e-05,chopin
-64.725647,-58.184387,-54.858276,-56.64415,-57.296726,-56.372597,-56.119411,-56.10466,-58.415977,-57.221012,-56.648392,-62.478298,-55.899216,0.42043242693824268,0.0060356982293708426,3005.4006968641115,1317801.8429263944,7325.7179331733332,1102959.6867359285,22.047655050532097,2427.5146492469989,0.94043495214189243,73.22268624623824,0.02211386650696864,5.0736264543861863e-05,chopin
-67.718925,-64.247749,-61.821743,-60.391151,-60.758896,-61.6824,-58.53212,-60.37561,-64.275528,-57.992825,-60.766697,-59.764023,-60.199783,0.42434826395768227,0.0065289903139840681,2629.268292682927,620449.98725250084,6988.4110521884377,4544537.5460323719,5.7720002080902475,77.311158086044387,0.14912847690100284,0.84601026277093916,0.019105917900696864,3.7820964988092824e-05,chopin
-56.775139,-46.556393,-46.646465,-50.272972,-47.80817,-50.056534,-50.037701,-47.369267,-46.810421,-51.185722,-49.764431,-51.314682,-52.910545,0.36707154677281578,0.0050881353967189404,4384.1463414634145,3320576.1876434223,6872.7090467570415,8083199.1964046527,63.674018802901891,4964.7563438606194,33.992083576965292,18569.132523704015,0.037468544328300428,0.00024908090166741987,chopin
-62.064255,-51.002808,-51.390869,-52.241112,-50.647976,-51.262276,-49.225094,-51.354492,-49.367939,-49.25959,-50.741394,-50.621822,-51.014553,0.39417547336554187,0.0052242656958584538,2865.3310104529619,1214242.3120348617,6923.4577797399761,4052565.8037048974,71.623619625926807,56984.826270857833,20.119011198212934,25843.282157883579,0.023648086648277198,6.7369683367438955e-05,chopin
-63.821079,-55.520409,-59.006985,-56.027672,-60.185806,-59.217319,-57.523155,-62.113194,-66.036873,-65.944908,-57.591412,-63.002213,-64.30204,0.39628909224809439,0.0058563527186811116,3258.7108013937282,812293.4599181494,6845.1003921750989,2180479.5958246393,34.951947786770631,4115.5005689040472,4.7229832351880328,274.22216389216356,0.02394903273809524,4.6379026483957901e-05,chopin
-74.072723,-68.307022,-76.346046,-72.552086,-66.447296,-69.63063,-70.720222,-78.441078,-77.035988,-74.973122,-77.711349,-74.535759,-75.227936,0.43707543377307695,0.0084889581024331813,2306.7944250871078,972349.30617100559,7309.0782195182446,3342706.3771901862,17.588296651067441,1450.0772110417995,0.95240233008357256,27.781415779844398,0.017528975512969416,3.855069006510637e-05,chopin
-71.292213,-58.206646,-60.453823,-61.26984,-59.82143,-61.963764,-63.987526,-64.867805,-63.838257,-61.291298,-60.31176,-60.055576,-60.535175,0.30269849444607916,0.0020183748552997727,2876.6550522648085,1619681.4942514971,9830.1251267489661,375221220.59975827,14.025635349953657,321.26718483621818,0.46219469084320858,3.7402761094453436,0.037206917828106853,0.00032397539726031059,chopin
-68.827042,-70.081917,-69.49929,-67.859688,-65.981987,-60.038677,-57.858284,-56.152081,-58.567024,-61.918861,-58.554157,-57.454891,-65.110031,0.41324148173370057,0.0058607483590522053,2607.8397212543555,292316.58755114907,6552.2885728954943,1736970.9979255903,44.54085252666215,3266.087578607584,3.1858486154546735,325.52587474071242,0.018777372483546263,1.6737368480582214e-05,chopin
-74.226456,-58.776138,-63.739353,-57.939548,-66.075806,-59.336868,-57.80479,-54.499783,-56.018959,-65.550491,-59.12458,-58.617081,-59.468906,0.38560061277897378,0.0052388843819561239,2915.1567944250869,573594.31339460018,6530.3512368846486,1681354.9741508274,223.91232215938206,98784.875399958124,167.21512577642113,1373839.5974943489,0.022794775938830818,3.1609391576992025e-05,chopin
-64.162666,-60.802223,-71.589493,-61.636837,-64.066208,-62.522957,-66.220444,-64.751274,-64.213051,-60.715141,-64.761177,-62.721397,-63.051109,0.39082084180216803,0.0049671704550242994,2740.2439024390242,763145.23667881312,7112.0755157293479,2262243.5231085042,23.987616406291423,1600.2063404238409,2.7686953588074505,132.03852425423884,0.021380404931281457,3.997520731389829e-05,chopin
-64.969299,-52.555908,-54.051399,-48.920113,-54.706814,-59.172955,-57.583462,-57.884468,-56.846706,-56.690411,-57.116585,-58.438175,-51.679501,0.36795856499344259,0.0046294759969999055,4583.1010452961673,1438817.212786373,7074.6660911450772,1469436.2141558349,152.57770936377418,32306.473289092814,10.745657024527119,2695.8695130307374,0.036994440814943866,0.00015279916158829292,chopin
-60.728085,-45.554558,-47.260925,-45.115601,-47.128128,-42.864128,-48.482456,-46.841331,-46.857265,-48.096138,-44.947735,-45.244465,-44.810772,0.32210474298344627,0.0021526813884701511,3065.5052264808364,2024994.7795893957,6468.8285100673274,1447282.1953848603,140.4571496837369,34168.397117749111,404.7762629424289,7604679.2725710841,0.033561160109368951,0.00013237125166689649,chopin
-66.395767,-62.785275,-64.700546,-63.084129,-65.232582,-63.547237,-63.537663,-63.184669,-69.570145,-66.74366,-68.736221,-64.578766,-67.288727,0.44592941584995077,0.0080241182706662813,2235.8885017421603,734461.14436254348,6921.0703953925004,1305141.5042092509,6.2244801098676241,243.76863318522282,0.17770203019141695,1.6723581540966541,0.015784924869337979,3.3062824563465578e-05,chopin
-66.149002,-62.523479,-56.133396,-58.890419,-60.066746,-55.812351,-56.410946,-54.622169,-58.04752,-56.912476,-59.631672,-56.667778,-55.92926,0.36771019393281795,0.0042672185381851186,4339.8954703832751,2056047.7242652094,6499.4625126465407,1549458.46072711,100.33762219613992,11690.88110358172,10.920495467084995,2194.2637372819445,0.034952468665311653,0.00010680802542998365,chopin
-54.757935,-52.70145,-55.586117,-56.919731,-56.381809,-59.216,-54.272335,-53.84684,-53.184021,-52.4231,-52.909115,-50.416588,-52.428341,0.37269793533328149,0.0042841729833281005,2684.4947735191636,491545.30223748717,6137.9561726462689,1811493.721708945,124.584322321798,26950.723145140542,290.30536326584632,3001601.7741864151,0.025067750677506776,3.2691367669010671e-05,chopin
-72.122406,-48.463745,-47.007126,-54.729191,-48.826275,-48.802227,-52.811501,-48.054771,-48.44363,-49.06094,-49.867184,-49.442261,-50.518002,0.38289332362140649,0.0055112941032020822,3343.5540069686413,884566.46311110654,6621.0810104529619,1702263.6790803077,156.73572209504539,63296.94846434996,87.54785786585964,180125.2462306807,0.025443177143825008,3.7373665710334205e-05,chopin
-49.502792,-45.062885,-50.588116,-46.355392,-43.898037,-47.266758,-46.010864,-46.184067,-44.863766,-47.879353,-48.286472,-48.911156,-50.338688,0.35496512383072587,0.0035083432256719713,3255.226480836237,1326697.422574033,5855.416626685449,1611838.4628795148,503.49086273228806,104119.01202149519,296.55087482293936,1073622.188200616,0.02957059983546264,7.1637838874040089e-05,chopin
-89.434807,-86.289444,-86.167107,-81.167442,-81.208633,-82.7808,-86.941902,-89.492661,-82.257202,-80.675179,-83.63726,-85.747162,-85.018677,0.37708561111456473,0.0059704937711663525,2790.7665505226482,1365515.7887069162,5947.6170823957127,1348229.4590196928,372.6540416204154,267145.56651122129,249.52670972103499,2180392.0296601001,0.026833351480836237,0.00016731886362950337,chopin
-59.855949,-53.269371,-50.3713,-54.093784,-53.926476,-51.768517,-50.215446,-51.346375,-52.061749,-52.74131,-49.82473,-48.547768,-51.422878,0.40541400178038145,0.0059208475183994596,2775.7839721254354,410624.38538769959,5831.5899289109384,1352828.625333321,123.08918609888666,13736.289563383862,86.84143871043338,102403.3050499837,0.01975960607820364,1.7390161691893494e-05,chopin
-59.011127,-54.354675,-56.356785,-51.489456,-50.005447,-52.736935,-49.166286,-50.787685,-51.67131,-51.822262,-54.314064,-53.907078,-57.346905,0.40332883367393535,0.0055023475786875478,3064.1114982578397,636499.47188871098,7066.6506901533157,24468177.498764239,17.794380582176782,1013.6457294188954,1.5535594257211174,171.53394365723963,0.023535420901084011,3.6541281145318446e-05,chopin
-74.689217,-71.155777,-73.221992,-73.657341,-72.405563,-68.214668,-73.448624,-69.815369,-68.596672,-71.335922,-76.024612,-75.052849,-73.387794,0.390272259285318,0.0055123981203408137,2641.6376306620209,1501585.123043854,8731.9814594902364,165095571.97090921,14.297214411585809,5137.0323962878365,7.4100392664627996,16778.605162288659,0.02048248161053039,7.5708102810105116e-05,chopin
-57.169575,-53.754917,-53.137589,-52.099758,-52.611752,-55.204659,-54.999271,-55.187176,-53.496407,-59.753174,-55.52747,-57.428852,-59.715019,0.38333952063467447,0.0054722146026207731,3523.3449477351915,1513305.1876312713,6785.4859504300957,4055902.8487005229,72.570032429081309,17873.944722174125,43.987615867940676,37064.012502584854,0.026829192678087494,8.8460909682289189e-05,chopin
-55.805637,-49.9646,-55.586281,-56.597786,-49.600811,-54.481991,-52.461811,-51.683208,-53.411625,-54.235538,-51.005344,-57.221901,-58.169643,0.40167539601080465,0.005771989689140688,2893.7282229965158,657382.26760067162,6912.7506934803587,2151712.3739108751,40.470541263129697,4068.2326092996773,8.1846001518932265,645.39789845869211,0.022130123644986451,3.6129817004876837e-05,chopin
-60.294331,-51.255844,-56.23344,-52.257614,-53.484623,-52.340977,-51.123901,-48.91782,-58.003304,-51.861885,-55.195641,-52.28677,-49.564175,0.38056162227575419,0.0053433441475300957,3527.1777003484322,1087240.4666804099,6855.6113588434291,1840624.2487458112,139.66470287755806,37795.535025418103,354.90722498217235,13100725.425286191,0.027012179999032132,5.2901135540920461e-05,chopin
-71.957886,-55.281895,-59.732887,-62.819267,-56.557987,-61.2402,-61.154297,-60.766376,-59.045006,-62.722721,-59.334003,-57.906662,-61.155899,0.39985552570914928,0.0066509243188948349,3055.0522648083625,974948.34221609181,6701.426458756775,12200049.934038883,44.596936634199082,14037.957024401367,11.565065534877386,3240.536889059907,0.021751672594850949,4.5282171567225682e-05,chopin
-64.565094,-60.742489,-62.687763,-60.282673,-61.939613,-62.131222,-60.396877,-62.142937,-60.637558,-62.045742,-60.117805,-62.556038,-61.935017,0.39025169272052196,0.0082825360244842845,2681.0104529616724,1145414.6584272897,7091.0177341746212,62785588.711161412,11.434768876666459,475.64924376060651,0.30198829857537135,2.9027492042091216,0.029367574646728609,0.0016757196617149224,chopin
-69.728195,-57.721756,-57.343948,-58.924763,-57.977226,-57.68359,-55.914612,-59.335064,-58.238789,-55.868767,-59.622513,-57.94136,-57.259567,0.39732097047177389,0.0055882681670576251,2990.5923344947737,981758.18572523003,9044.7594402932027,209094461.86879185,50.54629642954832,18223.419774810689,15.264906639490684,21527.143384230032,0.02283258323654665,4.7932160117487873e-05,chopin
-59.098694,-52.117756,-53.724045,-48.597588,-52.499496,-48.181511,-47.422176,-45.858047,-47.289658,-46.747196,-45.342354,-47.502811,-48.819523,0.40755903122617071,0.0059021159748513814,2176.1324041811845,338707.34135414707,6700.9979880846522,2460339.5991763286,69.244656031820782,11265.875026374675,29.716572282031695,36095.686213628935,0.0169210341656988,2.1746789973272078e-05,chopin
-56.444843,-49.970646,-53.843636,-58.272484,-53.83728,-48.066856,-51.049953,-51.707455,-50.512104,-53.337864,-57.161263,-61.40876,-50.459435,0.38236743304049187,0.0058052364188581817,3646.8641114982579,689659.1557503409,6405.0153568517408,1290482.6287398073,89.901775872613911,21092.40060294079,21.4046094324801,16232.441659899574,0.027708212349980641,3.7246179116843355e-05,chopin
-66.491409,-58.523663,-61.021709,-58.062725,-60.368389,-60.147774,-57.418087,-57.660255,-57.217777,-56.521832,-57.08812,-56.022537,-54.568455,0.41500849008237123,0.0070777589258933281,2436.0627177700349,659352.79049155593,6373.5093121264636,1856221.5411274638,31.62104263248667,2399.0521590974413,5.1641879747143395,3620.9018011807257,0.018350150019357338,3.2212146070942034e-05,chopin
-49.745789,-42.895634,-44.705978,-46.031033,-45.382751,-44.088257,-45.225971,-46.840034,-43.586422,-45.550621,-41.920712,-44.863731,-45.679611,0.36644648385864792,0.004325220407985067,2916.5505226480836,802539.66905022843,6386.6790856078205,1856473.4550424987,114.76741072617433,38481.052951462261,126.13431589915315,321363.15237108688,0.026219360965931089,4.7192594821715529e-05,chopin
-70.999214,-67.599846,-69.486702,-62.390488,-66.788383,-65.323997,-63.304287,-70.329437,-74.685593,-64.563248,-61.538639,-65.446342,-70.570869,0.32449260401924218,0.0030258566626814669,2919.3379790940767,2270802.0007527177,6367.7490568969588,1952700.8971219098,128.41801113229457,57332.891092476981,1909.4016251838898,308768558.14501715,0.035106722439992258,0.00018721345176172071,chopin
-66.682358,-53.729591,-54.100342,-58.520061,-54.216972,-55.858994,-53.827053,-52.20089,-54.345722,-57.042351,-58.157681,-56.806213,-55.924961,0.39070007683254238,0.0060813841022271976,3524.2160278745646,1021181.8766768912,6796.3542003151615,1568907.2143484761,137.43541685283253,46548.825056801514,19.952259130546093,12393.765413682744,0.02694450493612079,5.3157754243696023e-05,chopin
-60.504997,-50.820999,-49.243809,-48.545227,-51.976929,-52.84296,-54.243069,-56.876831,-55.650925,-53.281536,-53.232159,-54.159908,-52.326878,0.36562844067741246,0.0053932796872580204,3930.8258186995727,2584755.7489679572,6802.2195870535716,3809134.552414177,149.03699576253126,50977.052129217504,8773.4452589164484,108109107295.38493,0.03369627284053156,0.00026177418426565183,chopin
-75.533722,-58.453903,-58.99102,-57.676395,-57.38916,-58.106388,-59.435295,-58.256123,-58.830906,-58.535316,-56.966068,-56.893406,-58.402878,0.43280692299899326,0.0076950237812061055,2518.6411149825785,811368.53670677182,7266.7653601598795,2610177.6941995486,20.778862167537742,9219.5099193419974,1.1369329549817522,65.824293338833314,0.018425764614789005,4.2378872784357285e-05,chopin
-73.668732,-55.684933,-53.811543,-57.179317,-53.172173,-57.496986,-54.664146,-52.422585,-56.879227,-54.70443,-54.298355,-57.393547,-55.107056,0.42758548821629455,0.0073070082585727737,2048.6062717770033,931095.61849725188,7007.6643285688579,2227287.4028487168,4.8112217046657921,340.16626928921465,0.81142998832637481,5.4903288960975978,0.015404205381339528,3.2311195201233964e-05,chopin
