@RELATION "composer dataset"

@ATTRIBUTE filename STRING
@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE flatness-std REAL
@ATTRIBUTE flatness-hmean REAL
@ATTRIBUTE period {baroque, classical, romantic}

@DATA
102,-58.118465,-58.775253,-54.555744,-56.982708,-53.795025,-55.674011,-56.550407,-52.844254,-56.301895,-53.116146,-56.582706,-54.069828,-54.498295,0.37192600442834295,0.0055115241744410053,3271.0801393728225,1918066.0806856949,6446.1838864730025,1530923.8517132141,38.91008777356268,1448.7053746532449,9.8232162711593762,1251.889190244055,0.031542628484320559,0.00019510340411356099,0.074239640182593866,0.35818113893383408,classical
91,-68.007767,-65.29554,-61.588806,-62.218388,-52.935818,-60.184959,-52.233849,-58.258518,-57.175926,-59.710064,-59.835251,-61.5965,-62.476765,0.26590354834653313,0.0023419862007644826,4197.5609756097565,3594453.9814736135,7042.6712456975292,2941098.8208229644,159.51819707458444,49631.376217539997,261.97931115720951,3515756.6250156369,0.054695817605497486,0.00043894782626475965,0.048394071958913341,0.2572196202305137,classical
129,-65.645004,-54.557575,-51.263565,-53.851616,-47.147915,-47.95771,-52.584816,-48.492977,-49.840843,-50.730862,-51.364601,-49.922279,-52.395866,0.27669443810835304,0.0033284216234875275,3401.9163763066204,3937304.6898711897,6675.646918591814,1238349.3749274658,187.67860964736155,60256.394128491629,3717.5696626446593,2289589078.5334568,0.047781618999225707,0.00051413042062692696,0.057692474582804361,0.26484146881935416,classical
304,-50.388523,-49.705791,-49.109005,-49.634277,-50.029808,-49.618015,-50.76487,-50.933327,-51.637505,-51.35783,-52.39817,-50.723347,-48.636024,0.33111372264120131,0.0031737832928852541,3233.97212543554,1835596.765773531,6437.1789340005562,1487522.1941977197,208.6512401868242,46191.169271830055,2408.7852424116022,198853094.91463315,0.032369096012388694,0.00010345537819332893,0.056336340783594153,0.32188760406174971,classical
164,-70.866776,-56.523354,-53.330338,-57.669044,-53.016445,-53.785114,-56.287937,-53.287926,-54.409134,-53.581642,-55.057255,-52.779099,-53.607365,0.26859016953006626,0.0018536945647071126,4220.0348432055753,3262830.3123748014,6959.561197916667,1241894.393478256,155.49480483068592,33008.800709086878,569.61968259153014,23337023.248296376,0.057219832801006579,0.00034366588368655101,0.04305455335626085,0.26198570166759277,classical
72,-56.626404,-58.857571,-53.836941,-55.120117,-58.773701,-52.760475,-55.967506,-55.504013,-55.777969,-59.083549,-55.826115,-55.937153,-63.810566,0.34147452181432303,0.0031680208086418207,3660.2787456445994,2519502.3613252561,7249.2743310754813,1356446.7926788081,40.276816443860696,4278.4411610337811,5.2693091998311328,877.39975634430925,0.034921844754161831,0.00014619653031940376,0.056285173968300219,0.33270192340505461,classical
95,-56.597111,-49.912128,-52.186844,-49.612007,-49.990078,-49.945816,-48.648174,-58.865173,-53.901707,-51.293911,-51.837009,-51.324745,-54.242249,0.36014852614837517,0.0031939829297310302,2635.5400696864112,1305235.1612864065,7571.6216101031687,3716058.0433593672,53.870046571202856,4863.1194209859823,904.68073454193416,169259229.55809659,0.02435243660472319,9.1482847695406968e-05,0.056515333580640134,0.35132838265839728,classical
37,-54.823338,-53.122906,-46.71143,-46.445721,-54.635128,-48.907452,-52.67218,-48.589363,-49.656368,-49.759861,-49.883339,-51.252033,-51.787231,0.29628231958783602,0.0030132791319398746,4013.5888501742161,2610634.1584819537,7331.1808829667534,1803627.9929283208,208.23857054461055,60342.767683627659,137.00977971238723,842073.84312168846,0.045979723190089042,0.00029815599400267784,0.054893343238865265,0.28650893359130902,classical
69,-53.717163,-54.34623,-55.350388,-55.128304,-55.439949,-56.61771,-57.975285,-51.475491,-51.849712,-57.959469,-57.248825,-50.689846,-55.208843,0.37774662999418229,0.0041897384553281616,3433.1010452961673,1171151.7075598829,6570.84166284813,2235114.9842612534,70.412411862699457,8641.988990897542,9.8384108004579502,2600.0233250822707,0.030395176998644986,0.00012063181093985779,0.064728189031736105,0.36691959807677027,classical
239,-67.131462,-57.707394,-58.683941,-56.763035,-56.713909,-56.181396,-57.857788,-56.704361,-57.139206,-58.487774,-56.376366,-55.619591,-56.37455,0.33305841069949765,0.0032835363658333754,3209.5818815331008,3804672.9959086552,6672.7373080901571,1492812.9432028506,29.527942555236507,3408.75510559948,521.18018398076822,16784507.189852674,0.031826183217189316,0.00026482934774547652,0.057302149748795425,0.3228460956339167,classical
171,-58.116203,-58.187687,-47.689617,-52.767601,-55.969604,-50.697384,-49.387756,-58.378841,-49.505981,-49.269943,-57.433208,-50.018562,-51.400925,0.29511229164878205,0.0025876753505813472,3810.452961672474,4015430.8052786849,7341.7677645149779,1369259.6815388126,268.16450780249363,137893.58587583277,2988.3871151350672,492468325.86019975,0.045785771752806813,0.00041266799104962748,0.05086919844642087,0.28642459063739018,classical
74,-65.261971,-48.380531,-44.958061,-44.280563,-44.193176,-44.682053,-44.576694,-41.817303,-42.615391,-44.082729,-45.302776,-43.593246,-49.994305,0.32583432659893319,0.0021445020401632611,3940.9407665505228,4890597.3727980182,7592.1461556405466,1304111.8143371434,50.811798933814117,4719.3703653273342,81.060515741322973,135888.23616761202,0.03892034456058846,0.00022142053130209138,0.046308768501907509,0.3193151061289084,classical
243,-56.023178,-46.140862,-46.129498,-43.633968,-48.661964,-44.448566,-42.79039,-47.187378,-43.918098,-37.940628,-33.573185,-32.283737,-34.701199,0.2807508884095149,0.0026185030964848608,3598.0836236933796,3123106.0835994123,7028.5902049987299,1419429.9236186864,292.66310437557269,144628.95732968673,4817.8165207057118,2216065489.6416183,0.047524151301780872,0.00037177926460735689,0.051171311264075113,0.27128049597532355,classical
128,-50.489841,-50.407028,-48.569862,-46.829266,-45.478867,-50.409462,-49.313301,-47.285706,-47.437553,-44.273678,-43.668118,-42.22184,-38.634125,0.39158159908032719,0.004416227288638149,2381.8815331010451,774967.88840461825,10956.407393103647,2631873334.4883962,29.60293637558874,11118.785985476216,1284.6455080201681,266198321.75925404,0.019073025551684088,4.9209042066532193e-05,0.066454701027377661,0.3804139745004248,classical
256,-64.493462,-54.971291,-51.074791,-50.155491,-56.32766,-53.568275,-48.739098,-53.910316,-47.016682,-53.668919,-47.780636,-48.989906,-49.45459,0.3475896481610618,0.0034247815712638778,3127.0034843205576,3007572.2055627722,7216.4753630634796,6233607.7817376452,65.097325209391016,19684.443817501779,245.88740077745857,3646203.0105012222,0.031840549990321335,0.00019906923926050365,0.05852163336120992,0.33762207644542075,classical
126,-50.053078,-47.702744,-49.936764,-52.768208,-40.999615,-43.748249,-40.49786,-43.778217,-50.456326,-43.291862,-48.612503,-46.899399,-39.163273,0.25993246864058739,0.0020535050229302304,4396.5156794425084,2949099.3577680923,6933.3997954436154,1636224.5312928688,239.6107286659325,64280.268679982117,202.88527854032733,572492.74806195172,0.057075786996709253,0.00029539982851717041,0.045315615663148949,0.25240904766625327,classical
237,-68.510429,-65.325714,-54.288101,-56.446541,-57.429234,-56.640869,-56.03949,-61.039455,-57.000301,-56.862572,-65.143387,-62.236912,-65.141052,0.37708597055387921,0.0039683093906266523,3268.8153310104531,1319262.7080576429,7657.7667838881935,35833852.359818287,157.5217869681556,61526.201692687901,214.1923579172371,841637.70534193132,0.027579289464769646,8.8008572370331756e-05,0.062994518734780819,0.36681860580355707,classical
253,-66.035583,-65.967987,-58.266331,-58.94775,-63.635429,-63.623814,-58.614544,-60.83754,-60.702129,-61.922665,-60.099815,-54.266678,-54.614864,0.30658628373034369,0.0046168033600427049,3312.1951219512193,4463579.5019971114,9551.3364099021856,146207975.94338179,53.604405876254845,11700.652192352843,33.278359529529915,23978.730476424378,0.040990294110530394,0.00066933436661354947,0.067947062924328852,0.29071252969967359,classical
125,-56.376865,-62.408657,-65.90976,-55.754623,-61.27845,-60.972824,-60.935787,-57.912319,-60.710693,-56.852409,-57.100159,-62.122009,-60.774517,0.33305498012682289,0.0042899046524373062,3608.7108013937282,2273443.2857021447,6433.6024392512336,3586289.3104775534,152.63846051149528,63086.185718936133,31947.210873486365,46621488709.05484,0.034386115345528455,0.00017130567281350623,0.065497363706009615,0.32055928973646186,classical
225,-60.632866,-64.478325,-59.101295,-63.269951,-68.023552,-66.197983,-61.496525,-59.716713,-62.493855,-63.771477,-63.209969,-73.22567,-61.799992,0.37044310628606331,0.004617409669158746,2337.6306620209061,1185918.4280493874,6618.0729385003815,5031053.4059711546,9.4571886406075656,818.39008224980807,0.91631923730860976,81.736163762472941,0.022987215084204413,0.00010780981321598987,0.067951524406438049,0.35813805047579705,classical
21,-58.120094,-58.186848,-47.690933,-52.765175,-55.971889,-50.695808,-49.389809,-58.39185,-49.511814,-49.271729,-57.438492,-50.018845,-51.403641,0.29511388420389456,0.0025875256394797545,3810.452961672474,4015430.8052786849,7341.7665310518896,1369266.2614499065,268.16517573020462,137894.19158935201,2988.3777791007838,492466820.18498385,0.045789552482578398,0.00041238010497384586,0.050867726895151844,0.28642618203693876,classical
87,-52.672176,-56.693523,-60.711216,-59.614792,-60.342171,-59.263771,-61.108521,-63.15012,-63.893257,-60.067314,-57.628033,-61.061195,-54.411331,0.34922996208942819,0.0031388698894239124,3218.1184668989549,1031849.4215056637,6624.1745129096798,1481650.0973543557,39.449868486283407,2813.0812976388152,3.9161300970566568,789.23286068165282,0.029461714818041038,7.1350347596262726e-05,0.056025618152983486,0.34047088558023397,classical
110,-62.540398,-60.260452,-50.88409,-50.594643,-50.530598,-56.308857,-52.335136,-55.458305,-56.369469,-51.144234,-49.798428,-54.736763,-56.235653,0.27434927544135063,0.00250840245821229,3510.452961672474,2638671.2233971516,6789.3397652998574,1315246.9883390579,276.98089194870937,350013.86433809769,11564.505283758048,7384696999.9414911,0.048877274487030588,0.00041821201678178462,0.05008395409921515,0.26492358910234776,classical
301,-56.377296,-53.05286,-51.357872,-53.709087,-53.27145,-57.112827,-54.705978,-52.343582,-58.245388,-55.80743,-59.328835,-53.862087,-58.064148,0.35572837583902406,0.0041213570719079639,3996.6898954703834,2800171.9700372717,6827.5830404212938,1732430.4155735921,156.94304142785634,43832.429286869956,2045.7451072675171,181205749.38671345,0.034755114571235,0.00022769193276296498,0.064197796472370949,0.34454461409213294,classical
197,-69.370232,-50.78101,-51.238056,-49.227158,-48.374043,-47.879341,-44.078159,-49.890995,-51.003006,-47.078873,-45.096584,-46.635227,-47.000145,0.30354969157897543,0.0030917733595124501,3257.6655052264809,3057972.59891464,7176.8676100910698,8073925.5325913662,37.653611706582048,2499.357328174191,392.42626770530637,13187702.585632676,0.04008254089237321,0.00031633110503637705,0.055603717137548012,0.2935658332199047,classical
42,-51.198555,-44.349167,-44.256424,-45.135132,-46.417114,-44.459568,-44.534267,-41.754433,-42.804142,-39.285885,-39.67086,-41.164204,-44.702751,0.33645604199510282,0.0052367962443876414,3478.2229965156794,2602304.5077638431,7243.7396440140465,1309735.1966532872,208.37801943035768,44344.245764393003,159.43325331601187,266700.49177445512,0.0360330012340302,0.00027124484561797692,0.072365711800462806,0.32156037563492762,classical
55,-58.275372,-53.841446,-55.453938,-54.56657,-59.750671,-55.242779,-52.350853,-57.592731,-49.726112,-47.193176,-43.776955,-52.91132,-50.029243,0.26773845320448503,0.0027311250686852281,3968.466898954704,3613735.6286952617,7092.0076932179754,1506871.2712265479,305.81468270396857,222093.2236898664,1074.2246109541109,50575124.827528782,0.053179366894115371,0.00046940812551725158,0.052260167132197617,0.25794624350731732,classical
264,-60.434505,-48.398472,-46.578796,-43.78463,-46.553467,-44.518742,-45.913506,-47.994713,-43.972664,-46.938065,-50.685265,-48.820713,-49.969437,0.31140655823747088,0.0036375844234779004,2812.3693379790939,3562678.0099309203,19341.065171652692,4596851650.6924305,28.198807524714045,2781.6416488109503,56.304667295971178,52314.170807927039,0.039064390364885793,0.00037861460743006994,0.06031239029816262,0.30055794803817876,classical
221,-72.304184,-64.394333,-57.331108,-59.239182,-59.239643,-66.848351,-55.687599,-59.749428,-58.782269,-60.687904,-61.767376,-63.87199,-55.809074,0.34017233371711542,0.0016898392009661951,1885.0174216027874,1035611.7592783694,8503.8867760280555,347985073.06865907,5.4587610603818195,167.35578427425523,8.5252638289058442,1695.354345766088,0.022110085777197058,6.2488594096405157e-05,0.041107653800310659,0.33517795133046718,classical
254,-55.929993,-49.254868,-49.964149,-50.262207,-50.006897,-51.97617,-53.013706,-51.082596,-52.473171,-49.16724,-47.825676,-48.711002,-48.126369,0.3377073775692776,0.0030649690758989797,2626.480836236934,2328793.5388313564,7646.9577002501328,33414369.46940887,48.075603321292718,6394.6173829769286,425.64593848969889,4524806.1166676488,0.028064357094463803,0.00016107664777547607,0.055362162854236285,0.32878075030603948,classical
67,-56.185631,-55.113529,-50.760384,-50.632793,-52.994198,-49.681824,-51.784775,-50.685078,-49.065998,-48.610947,-52.967369,-48.113438,-48.844246,0.26569043624276484,0.0025077386064982065,4524.2160278745641,3312401.3888720269,6679.1503259745205,1381917.152752399,61.38426082822135,10977.005573095976,5.891878731680035,633.34381474922645,0.056480700130662018,0.00035250052276822384,0.050077326271459485,0.25663633655041518,classical
179,-51.235569,-48.050785,-48.895321,-43.258904,-51.357811,-46.613506,-50.45192,-51.187462,-47.862614,-52.866756,-48.418842,-44.936668,-45.756596,0.26073911156688512,0.0022168535608504346,4371.6027874564461,3952059.4519782923,6884.5179307725693,8843865.3172151446,199.76405144943502,60705.344595541363,196.67397931368913,2334628.5380402291,0.058206603271389858,0.00035479270797412744,0.047083474392300685,0.25257186446387603,classical
145,-73.232956,-48.578472,-49.545853,-51.378983,-45.952366,-48.818466,-45.600349,-45.079464,-42.596336,-37.961258,-40.8988,-42.022568,-48.474625,0.31972580399339717,0.0030705127647916654,4485.1916376306617,3327663.9876652621,7032.1925146654512,5612549.7072536387,175.53281136276507,43603.558385560413,120.90800407504274,203421.47267786172,0.042733210535230354,0.00021650612548202358,0.055412207723494158,0.3104984024044608,classical
305,-72.147308,-63.556267,-62.568237,-69.239609,-67.353485,-65.450912,-68.115891,-70.900253,-66.310043,-73.675056,-70.67556,-65.799507,-65.380814,0.3519941748711567,0.0040947544723624373,3714.4599303135888,1828527.8442132354,6561.5662658904075,3838001.1935841874,58.087887992748527,7739.2207048171122,7.9500667624773804,1873.128516796359,0.034077985869144407,0.00014433119980090671,0.063990268575482928,0.34105629118001218,classical
252,-55.645454,-50.838486,-44.866371,-42.107357,-40.952133,-41.024174,-43.42762,-36.756386,-36.582859,-37.656845,-38.430866,-45.671753,-40.079189,0.3075731992779247,0.002618840964054694,3470.731707317073,1925815.8409110224,7054.6354810335906,1574399.9612007979,235.21962832444589,174865.83211411189,3154.3764662620906,2972327433.8428774,0.039429608860820753,0.0002630331909259624,0.051174612495403365,0.29888499804021557,classical
298,-64.077209,-56.050255,-51.457893,-56.071846,-53.12051,-60.503662,-52.724384,-57.911674,-51.936508,-50.038338,-48.232334,-51.375076,-55.581364,0.36268436761614059,0.004230889848451643,2749.8257839721255,1398161.990554699,7368.2662315235739,2657094.8427408943,74.499160874319131,14685.782399831189,27.804173322545108,9225.7799192327857,0.029536573267518389,0.00019806312270448956,0.065045290747690901,0.35080918388032972,classical
284,-48.257095,-41.296001,-41.604916,-41.761009,-38.962624,-37.188774,-39.648029,-38.835819,-37.168129,-38.42601,-38.839687,-39.76664,-38.992149,0.32581399418081924,0.0042137002128855927,2288.3275261324043,2526684.3108450994,8477.4099074779806,116775264.83582716,78.647885070494993,22979.345256938112,924.30668431802235,76633449.756517127,0.035916176684088266,0.00045272979577631336,0.064913020364835844,0.31324569387484102,classical
255,-68.604752,-49.087822,-53.381901,-52.584408,-59.716434,-51.016464,-54.348019,-53.994987,-58.325031,-52.21291,-53.827602,-58.660789,-57.794941,0.27438161239183739,0.0016399515203721182,4400.1742160278745,3054973.8372445945,7344.7639180950264,1090335.4692644598,52.393882499754639,5084.8442573220082,34.517592392912817,71366.292716583383,0.052709044110530394,0.00022911047486831929,0.040496314898668472,0.2685350319831209,classical
135,-61.646549,-45.30024,-46.309914,-46.256638,-46.789272,-46.105427,-45.457394,-51.746334,-53.430508,-51.580399,-57.387581,-51.885986,-50.587185,0.30515833982445684,0.0034494761266164993,3170.3832752613239,2908669.8879432795,7085.2754802282952,1402508.7693948585,332.49895623378222,210720.35539442737,2612.3658275892385,190141111.38334876,0.041157402366434379,0.00033938420727740843,0.058732240946659776,0.29378713665810274,classical
53,-57.485325,-61.683922,-57.013962,-59.365337,-61.403172,-58.749878,-63.659805,-59.024292,-60.297848,-61.357281,-66.956314,-65.72966,-56.132385,0.36676840257423127,0.0034550288611833496,3143.5540069686413,1756604.7906372545,7344.3239435128726,5633401.9270918425,10.20417124051507,510.70997881443674,0.51448735154488123,23.068243970213533,0.029061335535230354,0.00011726270740174205,0.058779493543100129,0.35721305589418806,classical
155,-61.260506,-62.196419,-61.669392,-64.820366,-60.160141,-61.161411,-61.126919,-63.558708,-62.413765,-59.031925,-61.490742,-66.123184,-63.603745,0.36637914979753222,0.0038970566473593318,3502.9616724738676,1336898.894001384,7119.0368980322055,1835927.2006303971,10.504501563165535,323.74793769430636,0.18172980447921425,1.2657575720368022,0.031002740272938444,0.0001027481291582363,0.062426409854798887,0.35581655205521029,classical
198,-48.881748,-49.475895,-52.674088,-55.992752,-54.412006,-54.496758,-50.333599,-51.17979,-50.457798,-51.668858,-54.19696,-52.38868,-57.225094,0.28996774832315331,0.0031105831521023087,3958.01393728223,3645475.846495647,7067.8686856141721,1432502.358523489,194.27188114837486,63393.882104184049,349.94432464591335,4638740.2937321737,0.047555909431862178,0.00029939512314242019,0.055772602163627873,0.2798631329457148,classical
66,-59.636093,-48.810749,-49.648373,-50.497578,-47.702812,-53.069439,-47.300846,-45.915867,-48.93655,-54.195129,-50.774101,-49.628757,-46.950447,0.35202270472206626,0.0048914752308895507,2123.1707317073169,1557032.8036032976,7577.3645287963063,22712692.878641013,163.29869929889733,73265.31822522798,677.9324041259863,14607104.278900202,0.030671548344947737,0.00037066648626641219,0.069939082285154067,0.33851761960963289,classical
7,-70.601166,-55.395962,-51.49617,-56.135235,-52.604729,-53.461201,-54.429436,-52.059242,-54.113365,-52.606541,-55.241295,-52.775017,-52.446465,0.3819803707517952,0.0038558350158166906,2689.7212543554006,2701697.4832764752,6085.0843012946734,1857669.8797301387,7.0569444199936751,607.46029812722225,73.399783740532996,628120.46146177372,0.024349033947928766,0.00013263514340082835,0.062095370325143326,0.37203765308152792,classical
124,-69.112198,-66.264656,-64.474945,-66.379074,-69.370689,-65.829597,-66.091805,-65.245979,-68.966637,-68.907845,-74.17189,-66.424797,-68.152191,0.37274896883936848,0.0049941987516388606,3504.5296167247388,1937644.9877988074,6435.0684864075201,2615858.5927087329,50.214695448340343,6539.4925161076289,3.7802782832657713,593.02342722282344,0.031277221254355399,0.00015234420820353577,0.070669645192535532,0.36007672244886502,classical
116,-59.104,-54.567986,-50.724911,-54.385017,-49.057335,-48.030663,-53.842548,-51.229343,-49.972408,-50.750557,-52.591286,-51.069992,-51.756535,0.32871904193293527,0.0034505855479606221,3550.8710801393727,2018196.1053308893,7460.7616272563391,1299237.7894147828,111.61590298766828,21454.182217256664,37.624841599609645,85322.540316061932,0.040706361304684475,0.00040220944800484535,0.058741684926129092,0.31831920849564826,classical
274,-63.980244,-57.359306,-59.918301,-56.018898,-58.240215,-52.534298,-54.664471,-55.896439,-59.035954,-54.862236,-57.562355,-54.61182,-57.651184,0.35554228623823469,0.0044870879620921489,3500.1742160278745,1765496.4853282184,7276.1952519138058,1757238.9667285255,95.006959692791739,32786.485073961172,10.19207749022226,1534.7516046666665,0.034677987683894698,0.00027177963453485938,0.06698572954064283,0.3429631077671208,classical
266,-55.916313,-59.712204,-60.433773,-57.541481,-57.244328,-60.155476,-60.646599,-53.352016,-56.459957,-58.131741,-62.79755,-58.749569,-63.004658,0.36636699479977569,0.004114552601438449,3837.8048780487807,1706053.3695929295,6683.6107539266659,1198466.0443027783,73.649466280137858,6730.3577630246127,8.8901815429777216,3073.9727615364645,0.033939989232481607,0.00015043257339659001,0.064144778442508071,0.35573763706117739,classical
230,-78.796951,-58.40073,-58.8316,-57.475876,-56.587357,-58.408016,-58.850716,-64.889908,-59.375816,-63.209621,-59.401077,-57.860859,-61.312885,0.36966887218542355,0.005358921963724006,3225.2613240418118,1297297.4055773409,6921.4132791327911,1447169.1040389731,41.827737463020192,2882.7428187279565,32.237782265341785,27347.739021098245,0.027046962712930701,8.0963157844012604e-05,0.073204658073950504,0.35636343222336131,classical
289,-61.150871,-51.003643,-48.594234,-44.480068,-45.105106,-44.482933,-42.641148,-45.461727,-42.390724,-41.95982,-43.993221,-41.174904,-46.372604,0.30856574132628928,0.0032237243302607184,2717.2473867595818,836906.36040257872,7248.6240049119242,3274358.5694738119,51.155988828484233,3672.1661454950327,244.45161942419304,2814467.9624486682,0.037408052651955091,0.00029509126857659893,0.056777850701314136,0.29857217176055911,classical
25,-69.784042,-54.805626,-46.116146,-55.211025,-53.19273,-59.437965,-49.330143,-58.308105,-48.557209,-56.129692,-55.712936,-59.173401,-48.886501,0.28446931214559645,0.0026317889515235279,3699.4773519163764,3115879.517779747,6997.8489791273469,1592945.6001748303,200.88985486331487,61877.820655883093,3942.490750215246,553603617.20285892,0.048346081954123113,0.00035071646003239591,0.051300964430734904,0.27558079319798728,classical
277,-48.95079,-36.35643,-34.061245,-40.932396,-35.1996,-36.853489,-35.830132,-32.564312,-38.666454,-34.929512,-34.095882,-35.156303,-35.041271,0.27421379717592581,0.0031398560934440605,3956.4459930313587,3949601.306316697,7788.7690620614358,35012216.773145117,214.04694993381486,109156.25629297292,6180.5690137717484,771132483.21056962,0.051992595818815331,0.00052198427769215017,0.056034418828467034,0.26298011465718663,classical
13,-57.048416,-38.288357,-35.373371,-39.516293,-34.342308,-40.744808,-35.277149,-36.430141,-37.12167,-37.127975,-38.954391,-38.824986,-37.244911,0.33068534059783905,0.0047082339865751575,3263.7630662020906,1088303.6093676018,6184.2757466752264,1297792.2025497674,323.27526053203616,114054.64232157226,2891.8587880866999,676224113.04534471,0.036079504210220673,0.00019335822569355263,0.06861657224443056,0.31749972044960934,classical
247,-64.249474,-57.28138,-54.639957,-56.353752,-57.263371,-61.597946,-54.558327,-60.103367,-59.43557,-60.264595,-57.2449,-60.150955,-53.326069,0.2754557804628901,0.0021352257343011977,3729.094076655052,2938360.851776761,8672.7149435612664,60669780.192323029,15.317609418260004,406.50886737481954,120.86235638098481,1018944.116513372,0.049736256291134338,0.00032202082152373062,0.046208502835530151,0.26793653768522341,classical
33,-60.305222,-48.424919,-49.687935,-49.949661,-49.39476,-53.477383,-50.439449,-55.285557,-54.014431,-59.552078,-57.164627,-60.098392,-55.844151,0.31234498614495088,0.0044899449932222762,2921.4285714285716,3591657.5410652063,7097.5376756338019,1743055.2788547773,420.0295029731393,406498.59402446757,3330.9663384888599,530711297.43169391,0.046711672473867594,0.00073624460230265767,0.067007051817120536,0.29892994412223933,classical
199,-46.293961,-48.132072,-47.916279,-49.795063,-44.437748,-45.738735,-43.08622,-44.973015,-45.731583,-47.582294,-50.101093,-49.116123,-48.1768,0.32390303851512342,0.0029590385977878247,3193.0313588850172,2284916.5948354355,7098.1196201160528,2074200.5797744563,373.81231708994818,283143.69068295148,8694.9226005831442,3878993038.3988714,0.036772890050329077,0.00019790766863181169,0.054397045855338728,0.31522657548964422,classical
130,-65.143448,-55.150547,-52.616112,-52.940628,-50.397923,-52.706367,-52.879105,-56.721897,-57.715614,-57.627682,-55.301243,-54.695618,-54.252632,0.27535459066355733,0.0026018256221509964,3906.0975609756097,3147793.8302031104,7195.5310957462252,2995663.5156181902,100.80137934444303,26124.971721455069,1259.7010397860229,27343957.798277527,0.050365747798102982,0.00031907565042450607,0.051008093692579776,0.26613049139891837,classical
10,-87.570786,-75.628456,-72.528877,-75.770096,-69.698372,-69.033501,-73.156258,-72.022995,-77.224472,-71.557915,-76.564034,-80.332512,-67.917549,0.34464438786305435,0.0037142096713620744,3056.9686411149828,3305352.1349051218,6455.9685558595265,14208419.890371757,64.854084083519652,29048.024303795417,1300.3879391944779,93934865.877852917,0.031865124733836625,0.0001412561029940914,0.060944316153043132,0.33407655622210974,classical
3,-65.256088,-54.859676,-50.870354,-51.13448,-51.146152,-48.75985,-52.868389,-49.304134,-46.307899,-51.317234,-50.476116,-54.972073,-53.283932,0.32326805556969634,0.0038126393565023589,2632.0557491289201,3721916.679818864,12044.891443717032,1133881746.0046487,34.118097312543632,3232.3527318087295,2139.7009747317607,258277503.71994627,0.035141505153890827,0.0004016081717878548,0.061746573641801042,0.31175954759097962,classical
307,-62.426693,-53.614265,-52.620262,-57.647911,-57.448677,-56.920769,-56.473717,-57.797279,-57.664776,-59.356907,-57.674683,-59.351677,-62.263565,0.36615225873480828,0.0043123919036774259,3007.1428571428573,1838076.1572921851,6847.8866679937028,1899688.074527781,67.637183970647342,11649.063776355639,11.631606820895334,7501.8984612298336,0.028108591632791328,0.00013376790177980241,0.065668804646326753,0.35507606000114966,classical
98,-71.573921,-66.074631,-74.030159,-71.162239,-65.39444,-70.68882,-66.211548,-67.108612,-76.729195,-76.289856,-67.29808,-67.503799,-66.918694,0.38581156123182914,0.0055726785689004122,3645.1219512195121,1096857.7377411404,6756.8728248516445,9797978.9290292729,46.305647663809602,4854.2187066844563,3.4955112819704888,342.06767784860523,0.029476081591173056,9.7176207130601522e-05,0.074650375544269121,0.37233518203247462,classical
22,-80.24321,-61.161827,-71.447334,-65.336884,-61.786911,-62.734871,-63.952541,-62.563702,-63.207722,-64.483101,-64.415352,-61.348591,-68.133942,0.27056240507026907,0.0025713036645289692,4593.5540069686413,2966500.2610205295,6669.5267970564746,1271202.6504570877,139.6442296381577,43617.808112210245,61.485589722964079,412701.86650456249,0.0547873112659698,0.00033210573385506799,0.05070802367011526,0.26174103120170122,classical
181,-51.604958,-31.344685,-31.608126,-29.500937,-29.400047,-32.435238,-30.868671,-34.935829,-33.663876,-36.994148,-34.568035,-33.606155,-34.22348,0.3447833307436442,0.0046754973330315613,3275.7839721254354,1191025.0822518182,6428.1087141284361,1457448.2060175852,178.1818327113634,50414.675024662247,546.39564891050679,9292497.3479284532,0.03195283766453736,0.0001607833117147897,0.068377608418484198,0.33177572576081815,classical
156,-59.918495,-47.404587,-51.257492,-53.719833,-50.584358,-47.981674,-49.515236,-51.495884,-49.91103,-48.716984,-46.284023,-46.658855,-48.364632,0.331669129272602,0.0047613880789752136,2539.0243902439024,1773930.0586385652,7272.6197209670199,60594559.886789389,238.47071851160561,140844.25017623918,2104.2007655739512,203431872.57831135,0.039591802168021682,0.00045470260712121986,0.069002812109183007,0.31825994996928125,classical
