@RELATION "composer dataset"

@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE f0-mean REAL
@ATTRIBUTE f0-variance REAL
@ATTRIBUTE entropy-mean REAL
@ATTRIBUTE entropy-variance REAL
@ATTRIBUTE harmonicratio-mean REAL
@ATTRIBUTE harmonicratio-variance REAL
@ATTRIBUTE chroma-mean REAL
@ATTRIBUTE chroma-variance REAL
@ATTRIBUTE composer {bach, beethoven, chopin, haydn, liszt, mendelssohn, mozart, vivaldi}

@DATA
-65.558647,-53.397446,-51.232361,-55.961975,-55.454292,-48.950081,-49.594727,-48.470745,-50.991348,-54.085266,-54.332729,-54.982937,-53.292892,5055.5749128919861,2987860.9064089456,6814.1207175673881,815532.92661652633,53.116934987956867,2673.086009954186,30.485062866921641,49739.720273101237,0.076796451558265588,0.0003518705395047563,472.90004594059263,49577.534427475686,6.5385382794798508,0.15514486297722857,2.331122875213623,0.0,0.210127,0.11679479,bach
-53.505962,-46.526505,-43.53693,-46.296333,-42.954056,-47.168179,-48.672489,-49.581516,-55.040565,-49.859909,-49.40826,-50.481846,-60.042057,3330.3135888501743,779603.73441464501,6909.6810968615409,2502537.6879347628,64.591198980877479,5689.7204513939369,13.451745460461023,4092.8388837132434,0.039296527172861015,0.00013582886828863647,362.40095575844367,20876.672852989639,6.1515770715380471,0.099517778056900111,6.6845245361328125,0.0,0.19902696,0.13137646,bach
-64.092453,-61.955345,-64.530998,-64.963509,-61.918007,-63.326164,-64.650406,-66.465752,-63.471153,-59.129856,-60.451542,-60.807755,-66.973701,3201.3937282229967,1331444.0505529952,6684.5890735208277,1567416.4331347309,192.32638232005553,24134.916239986291,62.285139063488622,64645.4091884433,0.03962620680894309,0.00017840921955921457,334.51246505128842,24536.086954798724,5.2581066332073858,0.10740784194293423,6.860715389251709,0.0,0.31494179,0.11808979,bach
-43.34753,-37.819492,-37.13179,-36.018639,-36.907185,-36.714718,-37.078545,-39.615128,-43.392185,-42.68927,-41.812771,-43.97237,-44.613422,3628.745644599303,1496952.4335611383,7443.3755906445085,1406507.2867422162,155.43696557833988,19712.090616914931,436.40155788490785,7075726.4104285557,0.049887863554974834,0.0003457038981660076,415.01932065744433,42428.096724443167,6.0953424758704378,0.093868285306343321,0.51658082008361816,0.0,0.17715111,0.13567987,bach
-58.756104,-44.680992,-46.685463,-48.678871,-45.588692,-47.187786,-44.411987,-43.590176,-45.854126,-45.16396,-47.868828,-38.936836,-42.372837,4814.1114982578401,1742022.1199722125,6713.1439359740971,927025.53820457356,52.532239274926951,4403.9233186663469,147.17581115463224,2460721.8557854304,0.055730225271002708,0.00015099257907115577,464.63995350694825,55640.089006736591,6.3080208435383502,0.098492051642923018,1.88486647605896,0.0,0.31653225,0.16533907,bach
-66.99971,-56.95829,-63.015739,-62.745724,-65.39856,-64.933228,-64.766342,-64.157616,-62.552979,-64.426498,-62.97644,-66.273979,-63.356014,3308.1881533101046,2857328.424528657,7849.3292587463402,1406743.1705936391,129.35708391080288,14213.91859177836,19.412179505846829,3680.0625064841906,0.036783854166666664,0.00031894886166007282,336.28844772675586,56515.806544599865,4.9122397141820278,0.26603989064274164,34.602348327636719,0.0,0.21792413,0.12514538,bach
-54.263409,-49.34544,-51.811161,-54.283348,-59.521954,-59.977097,-56.045677,-57.25732,-58.917465,-59.467838,-56.828449,-56.785133,-55.919197,2541.2891986062718,1257781.2647962663,7557.9084277948668,1316207.7394454246,487.08100816606321,468496.63204457896,1639.9013524463392,158648927.29680163,0.029005758807588076,0.00014066177819511104,309.71597298014041,24580.221045355574,5.1678739494009163,0.16892987286542549,0.29934796690940857,0.0,0.18191637,0.13441898,bach
-69.812798,-66.078209,-73.23275,-69.556091,-73.087921,-69.586929,-69.763908,-68.233543,-67.43808,-72.989136,-71.574524,-66.41851,-66.728889,3142.6829268292681,1827855.8681057042,7590.0937686200941,1535735.2634211357,623.71763613350481,529043.97681451903,15117.702991475746,35323749040.405678,0.030671548344947737,9.9938912941048948e-05,329.64084868923987,17496.058988874909,5.1546209064325623,0.08482504123279315,0.1018541008234024,0.0,0.17236695,0.1001853,bach
-63.499836,-54.281368,-56.664333,-54.902634,-57.763985,-60.743038,-54.635139,-53.145325,-57.598721,-52.770306,-50.86335,-50.521687,-51.254356,4346.8641114982574,741784.59129041003,6912.5638973577234,871469.90693317342,34.136035240462618,45271.064264447115,7.9657620102854896,1764.7840141239703,0.054850827526132406,0.00027191412772088118,483.83245508457588,24343.145931585237,6.2771338054112027,0.1933337524743533,1.0667821168899536,0.0,0.1940618,0.084618591,bach
-55.646355,-51.787197,-54.02227,-56.074039,-54.385494,-56.975594,-53.215229,-59.892677,-50.769463,-53.423454,-50.86805,-52.555138,-54.404648,4415.5052264808364,2726336.2430040799,7127.9242736840033,1159106.6673199942,34.132210795149248,1110.402790356889,2.1628114312612081,415.61692589329823,0.04645458284939992,0.00010843061949848321,376.09110470312856,34639.390186234996,5.7084316616597395,0.059903157768085274,0.54477578401565552,0.0,0.25511584,0.14558458,bach
-59.019409,-45.626038,-49.066734,-51.359573,-44.183262,-46.604534,-46.370094,-44.379272,-52.563271,-43.552635,-44.60675,-43.461613,-47.264164,3208.8850174216027,2305330.4641309311,7030.5546056472003,1422174.1169830856,137.36884018805338,35040.396306783448,202.32340818973455,714861.62262917217,0.044893141453735963,0.00082335129250881648,394.84304890501556,306586.13489341841,5.65960298339572,0.20214501258150896,1.3793364763259888,0.0,0.25104192,0.13634673,bach
-36.663094,-32.688663,-39.866573,-37.647209,-32.796513,-32.522263,-33.127743,-38.61425,-41.873825,-39.292263,-36.248905,-36.753334,-35.606071,4167.9442508710799,1208850.4777282558,6433.5575136900225,1275548.6590069558,511.11729602078987,389278.87243360968,1551.2604763774966,51537556.946711771,0.038197847101238872,0.00015618330547239158,447.13304843230623,45145.289794098571,5.5141637980637972,0.29486760052925703,1.0392048358917236,0.0,0.19072969,0.13186371,bach
-63.746372,-43.523376,-43.291325,-46.795818,-43.552605,-44.603054,-47.720413,-56.816677,-57.409664,-54.652229,-52.485149,-48.833153,-50.908485,4277.0034843205576,2126892.7630540286,6625.9681402628057,1054099.6442397709,58.335715109093726,3166.8122181180006,30.875635293109685,8663.7328391284209,0.049108277076074333,0.00015401320547439468,400.54634340576456,30302.022342710512,6.2169205905206892,0.075121624631740061,9.7626733779907227,0.0,0.17926539,0.095499165,bach
-70.127228,-56.313442,-46.14748,-39.797615,-38.362648,-41.795677,-41.513447,-41.263229,-41.885361,-52.269146,-46.556438,-48.394512,-51.411034,4149.4773519163764,2631698.3331107469,6702.9732445315522,928578.37345891155,138.94078641449164,23356.683387064146,607.56444884653047,25401871.221567523,0.076133311556329852,0.00034667371074420945,366.15423021010082,32802.769231062455,6.7503891114896923,0.07019784916865085,0.62956792116165161,0.0,0.16933995,0.11125705,bach
-67.840607,-67.575668,-69.505707,-68.554352,-71.396683,-73.092651,-74.284348,-68.616867,-68.403961,-73.274094,-70.808662,-69.26619,-68.742264,2888.1533101045297,649005.9974019489,7244.6940837628244,1765487.1316524786,92.747397640348638,5401.3549022915777,14.68333141860805,22650.695905154018,0.035207289851916374,0.00011574052324449058,318.70348599766561,22892.945996919829,5.3803085099344701,0.045632558345136083,0.18437923491001129,0.0,0.2275185,0.14373124,bach
-56.145706,-45.354023,-43.33989,-45.172958,-48.504234,-44.630268,-45.470093,-44.793106,-45.083389,-51.001648,-50.177555,-46.172302,-44.046078,2998.4320557491287,1706156.0781362285,7388.8045145316128,1634518.3010222716,279.58833701436112,101272.22528645642,206.21413676054985,489934.60900561983,0.038499549337011225,0.00040729190741420644,345.84618460389009,118454.54712673425,5.4333556478354899,0.16592746582885312,0.44471454620361328,0.0,0.31695414,0.11818415,bach
-58.736851,-59.316872,-56.965286,-64.888077,-57.893593,-60.193748,-59.424805,-57.751785,-57.199562,-57.502121,-61.359646,-59.699883,-56.920692,6271.4285714285716,3370734.196117478,6855.2951694182821,971219.69846310769,69.804113251268518,2339.9367497678404,26.892935848666124,73430.18667575896,0.063489038908246226,0.00016377670134390876,485.85920307722103,59567.639627008561,5.9553379248243594,0.052854084195598276,0.45024621486663818,0.0,0.21635738,0.14126238,bach
-52.108379,-47.362217,-46.242466,-47.505711,-48.680908,-45.221413,-49.907211,-45.761997,-47.527512,-46.440273,-43.379768,-45.622402,-40.897537,4020.2090592334494,1467100.3047262882,6335.2556115481639,1371751.646119759,272.34774046040206,45119.442724936838,271.93347772275649,1166344.7869157717,0.034106341342431283,6.7035377222476154e-05,395.93557089149516,27933.090317819391,5.5365551059854337,0.084012711102868051,10.626935958862305,0.0,0.19401368,0.1330823,bach
-49.278854,-41.735291,-41.87431,-40.477604,-44.987572,-41.294434,-41.59885,-44.42627,-39.694523,-43.14193,-41.030701,-43.908024,-44.898483,3419.5121951219512,831831.81779551704,6485.4075035009555,1279414.1456537666,177.65986486513671,78285.730644946016,561.48205842137736,18338493.966252267,0.030865499782229966,6.0478598268360273e-05,417.97440783551991,32653.064295597607,5.3316837860732127,0.1786858839840941,0.1028984934091568,0.0,0.23509419,0.12295356,bach
-71.281952,-66.390862,-67.316399,-63.753708,-71.756554,-66.890358,-69.930115,-61.513027,-69.453583,-60.836349,-65.868782,-64.334946,-65.237679,2960.452961672474,1397329.7599825331,6681.0354853625267,1819409.8339510595,446.49017103042337,338977.07282162004,475.29154208596543,4264075.8279712005,0.033720328832752611,0.00011973227240641753,323.03344026536752,17625.867488638971,5.5129915241857299,0.07109085047739315,5.0834255218505859,0.0,0.27290297,0.13778603,bach
-56.212849,-49.261192,-49.590557,-49.476128,-51.199608,-46.992149,-48.665054,-47.680599,-48.678116,-47.815769,-47.649788,-46.978004,-47.921085,5248.6062717770037,536600.84497809887,6887.377699346539,1586304.4310316269,30.822372711955509,2305.0119256883149,16.925683747932396,4512.8164153603402,0.055250828735965929,9.9239170499725141e-05,469.4504869278669,90238.59249299459,6.3624109130841653,0.097929404263663422,1.1612017154693604,0.0,0.24229248,0.12556648,bach
-59.418476,-43.597904,-47.601295,-46.113663,-45.136349,-46.597446,-48.207863,-47.913921,-46.901726,-46.580215,-47.813389,-46.195904,-36.945969,4684.1463414634145,6516726.013427373,6598.1343715784396,4733106.7825371958,92.654693816220487,10138.278751944534,313.09516840630801,5654590.0915502654,0.089244504331204025,0.00083638101516090115,409.30834579615458,390542.44723622996,6.9449028771282677,0.16000858913658708,0.34458792209625244,0.0,0.22911958,0.091329217,bach
-49.282036,-49.473862,-44.356644,-49.46743,-46.769051,-46.818748,-47.037415,-46.321163,-45.425003,-44.877041,-42.022232,-44.016296,-41.769005,4093.3797909407667,3399538.0543651064,7330.9997205095515,1026743.4473199054,94.468379761976095,8141.2829552876337,167.36266381380142,279011.30140257621,0.037634140292295781,0.00021226292372502188,397.43382806958869,64588.261965378319,4.8020569915417042,0.067122788174249687,0.3043474555015564,0.0,0.21783181,0.12716113,bach
